offer_id,affiliate_link,sku,name,brand,category,url,price,image_urls,inventory_quantity
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fmtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-intl-2366582.html,OE680ELAA1EQ2EVNAMZ-2232243,Mﾂtal Etui Coque Arriﾊre Aluminium Frame Bumper PC Pr Samsung Galaxy S6/S6 Edge - Intl,,Mobiles & Tablets,http://www.lazada.vn/mtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-intl-2366582.html,184000.0,[],1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fmtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-rose-red-intl-2366774.html,OE680ELAA1EQ7QVNAMZ-2232435,Mﾂtal Etui Coque Arriﾊre Aluminium Frame Bumper PC Pr Samsung Galaxy S6/S6 Edge (Rose red) - Intl,,Mobiles & Tablets,http://www.lazada.vn/mtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-rose-red-intl-2366774.html,184000.0,[],1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fmtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-black-intl-2367407.html,OE680ELAA1EQPBVNAMZ-2233068,Mﾂtal Etui Coque Arriﾊre Aluminium Frame Bumper PC Pr Samsung Galaxy S6/S6 Edge Black - Intl,,Mobiles & Tablets,http://www.lazada.vn/mtal-etui-coque-arrire-aluminium-frame-bumper-pc-pr-samsung-galaxy-s6s6-edge-black-intl-2367407.html,184000.0,[],1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fsupport-fixation-adaptateur-vlo-moto-guidon-3cm-gopro-hd-hero-intl-2407998.html,OE680ELAA1FM0UVNAMZ-2275780,Support Fixation Adaptateur Vﾂlo Moto ﾅ Guidon 3CM GoPro HD Hero - Intl,,Cameras,http://www.lazada.vn/support-fixation-adaptateur-vlo-moto-guidon-3cm-gopro-hd-hero-intl-2407998.html,166000.0,"[http://static.lazada.vn/p/image-8997042-96f383dd9308de9a97f17cbed2e4088b-product.jpg, http://static.lazada.vn/p/image-8997042-e5b5b9855bdc7b0c3e3aa3104dae7e03-product.jpg, http://static.lazada.vn/p/image-8997042-be03aa43c0e17433bb8f9ef8a6868d46-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fmignon-silicone-nettoyage-brosse-a-main-nettoyeur-vtement-cleaning-brush-tool-intl-2474432.html,OE680HBAA1H1A8VNAMZ-2353937,Mignon Silicone Nettoyage Brosse a Main Nettoyeur Vﾈtement Cleaning Brush Tool - Intl,,Health & Beauty,http://www.lazada.vn/mignon-silicone-nettoyage-brosse-a-main-nettoyeur-vtement-cleaning-brush-tool-intl-2474432.html,150000.0,"[http://static.lazada.vn/p/image-2344742-653e256da27e4717eb1368c3f907d254-product.jpg, http://static.lazada.vn/p/image-2344742-a2f2adab6825262a946cc76ea827526c-product.jpg, http://static.lazada.vn/p/image-2344742-2895f17cffe0018911a622c48d7468a0-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fporte-serviette-etagre-2-tige-acier-inox-mural-support-vis-pour-salle-de-bain-intl-2365308.html,OE680HLAA1EP30VNAMZ-2230969,Porte-serviette Etagﾊre 2 Tige Acier Inox Mural Support + Vis Pour Salle de Bain - Intl,,Home & Living,http://www.lazada.vn/porte-serviette-etagre-2-tige-acier-inox-mural-support-vis-pour-salle-de-bain-intl-2365308.html,420000.0,"[http://static.lazada.vn/p/image-8035632-d04a4982143f5866953cb4333222baf4-product.jpg, http://static.lazada.vn/p/image-8035632-1f27ca7c49553e39610a0f32d6d2a53a-product.jpg, http://static.lazada.vn/p/image-8035632-0b05e8b4d3d4e05ff95b7959efe215f3-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2F323-adaptateur-200pl-14-qr-plateau-fixation-rapide-manfrotto-camera-trpied-intl-2365313.html,OE680HLAA1EP35VNAMZ-2230974,323 Adaptateur + 200PL-14 QR Plateau Fixation Rapide ﾅ Manfrotto Camera Trﾂpied - Intl,,Home & Living,http://www.lazada.vn/323-adaptateur-200pl-14-qr-plateau-fixation-rapide-manfrotto-camera-trpied-intl-2365313.html,424000.0,"[http://static.lazada.vn/p/image-3135632-23c65c0e23daa474d2b0505da4d9b2cf-product.jpg, http://static.lazada.vn/p/image-3135632-c036f0b29738ec828f1d72ea61b055c4-product.jpg, http://static.lazada.vn/p/image-3135632-d17496241c27c4c06bf9210e224954a2-product.jpg, http://static.lazada.vn/p/image-3135632-8b36bde491920fc8a77ed6f6cdbe165c-product.jpg, http://static.lazada.vn/p/image-3135632-0afeba0a6904aac517cd3552a6d2fa87-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fgilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-m-intl-2371299.html,OE680HLAA1ETPFVNAMZ-2236960,Gilet Respirant Engrener Dollar Collier Vest Vﾈtement Pour Chien Petit Gﾂant Rose Red M - Intl,,Pet Supplies,http://www.lazada.vn/gilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-m-intl-2371299.html,142000.0,"[http://static.lazada.vn/p/image-9921732-31c759fb645030b73a92b9c9ba8f6cd7-product.jpg, http://static.lazada.vn/p/image-9921732-9f43d657f07955517193d21f063642f9-product.jpg, http://static.lazada.vn/p/image-9921732-1f0f5d298947500f15a24a53bb90eebf-product.jpg, http://static.lazada.vn/p/image-9921732-b9ed824454b2c9769ceb7828b216e3b8-product.jpg, http://static.lazada.vn/p/image-9921732-c377ceac40c2384fd9ea24a0514c9d05-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fgilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-s-intl-2372396.html,OE680HLAA1EUJWVNAMZ-2238057,Gilet Respirant Engrener Dollar Collier Vest Vﾈtement Pour Chien Petit Gﾂant Rose Red S - Intl,,Pet Supplies,http://www.lazada.vn/gilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-s-intl-2372396.html,140000.0,"[http://static.lazada.vn/p/image-6932732-1f0f5d298947500f15a24a53bb90eebf-product.jpg, http://static.lazada.vn/p/image-6932732-31c759fb645030b73a92b9c9ba8f6cd7-product.jpg, http://static.lazada.vn/p/image-6932732-9f43d657f07955517193d21f063642f9-product.jpg, http://static.lazada.vn/p/image-6932732-9313e03529fbece82232c48fcc3c4317-product.jpg, http://static.lazada.vn/p/image-6932732-b9ed824454b2c9769ceb7828b216e3b8-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fgilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-xs-intl-2380428.html,OE680HLAA1F0R0VNAMZ-2246100,Gilet Respirant Engrener Dollar Collier Vest Vﾈtement Pour Chien Petit Gﾂant Rose Red XS - Intl,,Pet Supplies,http://www.lazada.vn/gilet-respirant-engrener-dollar-collier-vest-vtement-pour-chien-petit-gant-rose-red-xs-intl-2380428.html,138000.0,"[http://static.lazada.vn/p/image-8240832-1f0f5d298947500f15a24a53bb90eebf-product.jpg, http://static.lazada.vn/p/image-8240832-9313e03529fbece82232c48fcc3c4317-product.jpg, http://static.lazada.vn/p/image-8240832-c377ceac40c2384fd9ea24a0514c9d05-product.jpg, http://static.lazada.vn/p/image-8240832-9f43d657f07955517193d21f063642f9-product.jpg, http://static.lazada.vn/p/image-8240832-b9ed824454b2c9769ceb7828b216e3b8-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2F2-52mm-universal-led-manomtre-turbo-boost-vacuum-gauge-bar-up-12bar-6012bl-w-intl-2363411.html,OE680OTAA1ENMBVNAMZ-2229072,"2\"" 52mm Universal LED Manomﾊtre Turbo Boost Vacuum Gauge BAR Up-1~2Bar 6012BL-W - Intl",,Motors,http://www.lazada.vn/2-52mm-universal-led-manomtre-turbo-boost-vacuum-gauge-bar-up-12bar-6012bl-w-intl-2363411.html,474000.0,"[http://static.lazada.vn/p/image-1143632-7da9f2722eb71f242d183273c4cdfe85-product.jpg, http://static.lazada.vn/p/image-1143632-69ecfb2da2b703937755d56e10dfa9d1-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2F2-52mm-universel-8-16v-led-voltmtre-tension-gauge-tableau-manometre-voiture-intl-2364351.html,OE680OTAA1EOCFVNAMZ-2230012,"2\"" 52mm Universel 8 -16V LED Voltmﾊtre Tension Gauge Tableau Manometre Voiture - Intl",,Motors,http://www.lazada.vn/2-52mm-universel-8-16v-led-voltmtre-tension-gauge-tableau-manometre-voiture-intl-2364351.html,334000.0,"[http://static.lazada.vn/p/image-1534632-7368889a016f6d6a9b36881005698b09-product.jpg, http://static.lazada.vn/p/image-1534632-39fc02294979642eff6fb9c2f9418ada-product.jpg, http://static.lazada.vn/p/image-1534632-ee7af7a3cbeef812050a3a99946915f6-product.jpg, http://static.lazada.vn/p/image-1534632-92498c0aa00420df290cda7ca87b1357-product.jpg, http://static.lazada.vn/p/image-1534632-1f1ea6e9c790fc5a78a8b7b0bc55ff99-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2F1-pc-lm393-dc5v-mq-135-aria-qualit-sensore-hazardous-nocivo-gas-rilevazione-intl-2366054.html,OE680OTAA1EPNQVNAMZ-2231715,1 PC LM393 DC5V MQ-135 Aria Qualitﾅ Sensore Hazardous Nocivo Gas Rilevazione - Intl,,Motors,http://www.lazada.vn/1-pc-lm393-dc5v-mq-135-aria-qualit-sensore-hazardous-nocivo-gas-rilevazione-intl-2366054.html,162000.0,"[http://static.lazada.vn/p/image-4506632-9ff2c9959a5fbc3a4a8d9e9391dc2052-product.jpg, http://static.lazada.vn/p/image-4506632-4e3ca12e2c309b94bebff34bedbffda5-product.jpg, http://static.lazada.vn/p/image-4506632-4b9b7dc05ff804c876dda7b5ded8c852-product.jpg, http://static.lazada.vn/p/image-4506632-d8c8ecc7287f6d1ba9f4523303572591-product.jpg, http://static.lazada.vn/p/image-4506632-1babd65de787dabb8c3e2faf9bc1e5b9-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2F1-pc-lm393-dc5v-mq-135-aria-qualit-sensore-hazardous-nocivo-gas-rilevazione-intl-2370078.html,OE680OTAA1ESRIVNAMZ-2235739,1 PC LM393 DC5V MQ-135 Aria Qualitﾅ Sensore Hazardous Nocivo Gas Rilevazione - Intl,,Motors,http://www.lazada.vn/1-pc-lm393-dc5v-mq-135-aria-qualit-sensore-hazardous-nocivo-gas-rilevazione-intl-2370078.html,162000.0,[],1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Funiversel-52mm-vacuomtre-manomtre-turbo-indicateur-boost-vacuum-vide-led-gauge-intl-2381022.html,OE680OTAA1F17IVNAMZ-2246697,Universel 52mm Vacuomﾊtre Manomﾊtre Turbo Indicateur Boost Vacuum Vide LED Gauge - Intl,,Motors,http://www.lazada.vn/universel-52mm-vacuomtre-manomtre-turbo-indicateur-boost-vacuum-vide-led-gauge-intl-2381022.html,666000.0,"[http://static.lazada.vn/p/image-2201832-b5503dd00e86cf9b07f1083e49b5ec96-product.jpg, http://static.lazada.vn/p/image-2201832-b55cdb81af5492d0e0d27c52fa3f057d-product.jpg, http://static.lazada.vn/p/image-2201832-67354eea8fe9b466ff12f556bec3fca8-product.jpg, http://static.lazada.vn/p/image-2201832-e55ec0f37c3d2240c3fe0a1469d63618-product.jpg, http://static.lazada.vn/p/image-2201832-10b96341caf8c659149697b42a3485cb-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fanti-poussire-valve-bouchon-vlo-moto-bicyclette-pneu-chrome-vis-couverture-intl-2395117.html,OE680SPAA1FC31VNAMZ-2260835,Anti-poussiﾊre Valve Bouchon Vﾂlo Moto Bicyclette Pneu Chrome Vis Couverture - Intl,,Sports & Outdoors,http://www.lazada.vn/anti-poussire-valve-bouchon-vlo-moto-bicyclette-pneu-chrome-vis-couverture-intl-2395117.html,82000.0,"[http://static.lazada.vn/p/image-7115932-a96993a583ea2336f920edbec1248a44-product.jpg, http://static.lazada.vn/p/image-7115932-f8b713dd581f6947fefcf19f100a15de-product.jpg, http://static.lazada.vn/p/image-7115932-f901915a8e60001878f198cc19316a93-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fsonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-black-intl-2395167.html,OE680SPAA1FC4FVNAMZ-2260873,Sonnette Corne Cloche Anneau Sirﾊne Alarme Guidon Sonore Vﾂlo Bicyclette Metal Black - Intl,,Sports & Outdoors,http://www.lazada.vn/sonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-black-intl-2395167.html,112000.0,"[http://static.lazada.vn/p/image-7615932-fcdc4678d598c7bf958de98f9c24e1f0-product.jpg, http://static.lazada.vn/p/image-7615932-0e5a46dec849bf932539b1e026c2c152-product.jpg, http://static.lazada.vn/p/image-7615932-98d95025525fff3755d1d9214e22665e-product.jpg, http://static.lazada.vn/p/image-7615932-a657c8e1c08092ae793320f57942eba6-product.jpg, http://static.lazada.vn/p/image-7615932-97d7d4b689e378dc9b7d0e74b1579cc2-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fsonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-blue-intl-2395176.html,OE680SPAA1FC4OVNAMZ-2260893,Sonnette Corne Cloche Anneau Sirﾊne Alarme Guidon Sonore Vﾂlo Bicyclette Metal Blue - Intl,,Sports & Outdoors,http://www.lazada.vn/sonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-blue-intl-2395176.html,114000.0,"[http://static.lazada.vn/p/image-6715932-a561d29e0261a20d325072f3c3519af0-product.jpg, http://static.lazada.vn/p/image-6715932-3f7c519fd0744db376229dbcbb603609-product.jpg, http://static.lazada.vn/p/image-6715932-90a0981230bb74b7d65c4eead0dd92a5-product.jpg, http://static.lazada.vn/p/image-6715932-b01e4d0a05ffbe12717f348255144b03-product.jpg, http://static.lazada.vn/p/image-6715932-b59f7bed7f199011f5b6734d83168ffa-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fsonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-silver-intl-2395197.html,OE680SPAA1FC59VNAMZ-2260913,Sonnette Corne Cloche Anneau Sirﾊne Alarme Guidon Sonore Vﾂlo Bicyclette Metal Silver - Intl,,Sports & Outdoors,http://www.lazada.vn/sonnette-corne-cloche-anneau-sirne-alarme-guidon-sonore-vlo-bicyclette-metal-silver-intl-2395197.html,112000.0,"[http://static.lazada.vn/p/image-7915932-844f8406afffc67c79ec0783e45c8526-product.jpg, http://static.lazada.vn/p/image-7915932-adfa8bfad1c6669c39227c09c4bf42dd-product.jpg, http://static.lazada.vn/p/image-7915932-692ad3f402ead4d2b241e2d94bd60735-product.jpg, http://static.lazada.vn/p/image-7915932-ef2c602e015f9a7f22fa9a8dccad1e2d-product.jpg, http://static.lazada.vn/p/image-7915932-20ecf2852cf4dd8b2724dd2f5fa85577-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Ffil-dacier-corde-sauter-jump-rope-vitesse-gym-exercise-sport-minceur-cadeau-intl-2396434.html,OE680SPAA1FD3MVNAMZ-2262151,Fil d'Acier Corde ﾅ Sauter Jump Rope Vitesse Gym Exercise Sport Minceur Cadeau - Intl,,Sports & Outdoors,http://www.lazada.vn/fil-dacier-corde-sauter-jump-rope-vitesse-gym-exercise-sport-minceur-cadeau-intl-2396434.html,320000.0,"[http://static.lazada.vn/p/image-4346932-9e48a660350c2362cb703d0f840b82f2-product.jpg, http://static.lazada.vn/p/image-4346932-9c2e6cbe5e0c2b2147ee0daeee6f18e3-product.jpg, http://static.lazada.vn/p/image-4346932-44a9d23f72807f1df4415b2f4c2c1548-product.jpg, http://static.lazada.vn/p/image-4346932-129f1c32f17160e59af3fd2b5862277f-product.jpg]",1000
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fcyber-acevivi-hair-styling-brush-detangling-thick-hair-vented-brush-for-faster-blow-dryer-dryingblack-intl-2513119.html,BR468HBAA1HV4VVNAMZ-2399057,Cyber ACEVIVI Hair Styling Brush Detangling Thick Hair Vented Brush For Faster Blow Dryer Dryingﾋﾬ?Blackﾋﾬ? - Intl,,Health & Beauty,http://www.lazada.vn/cyber-acevivi-hair-styling-brush-detangling-thick-hair-vented-brush-for-faster-blow-dryer-dryingblack-intl-2513119.html,288000.0,[http://static.lazada.vn/p/image-9113152-504472f2b33800936b4068984bc9ab5c-product.jpg],
lazada,http://go.masoffer.net/v0s/9b-LDizFn8doJoxVrxbrRg?go=http%3A%2F%2Fwww.lazada.vn%2Fcyber-acevivi-hair-styling-brush-detangling-thick-hair-vented-brush-for-faster-blow-dryer-dryingwhite-intl-2513120.html,BR468HBAA1HV4WVNAMZ-2399058,Cyber ACEVIVI Hair Styling Brush Detangling Thick Hair Vented Brush For Faster Blow Dryer Dryingﾋﾬ?Whiteﾋﾬ? - Intl,,Health & Beauty,http://www.lazada.vn/cyber-acevivi-hair-styling-brush-detangling-thick-hair-vented-brush-for-faster-blow-dryer-dryingwhite-intl-2513120.html,284000.0,[http://static.lazada.vn/p/image-0213152-24ed2c53ad54a364f291989bf3fc0a06-product.jpg],
